Customer ID,Order ID,Product ID,Sales,Cost Price,Quantity,Discount,Discount_Amount,Total Sales,Total Cost,Profit,Total Profit
WP043997,HMG-103518,01JZ3NTJFKDYFF4DQNRVME9WNQ,29.14,11.496,11,0.12,38.4648,320.54,126.456,17.644,194.084
LT006441,WZD-361200,01JZ3NR54GNP566953HCSRASNA,19.14,7.496,1,0.3,5.742,19.14,7.496,11.644,11.644
MR095401,TME-074243,01JZ3NCC22PJNDR57A4BWYCT2E,49.14,14.497,3,0,0,147.42,43.491,34.643,103.929
BE033170,EQI-276509,01JZ3NTD4A5334RR1WQT613HVB,1.64,0.496,10,0.05,0.82,16.4,4.96,1.144,11.44
CY049651,PAG-489779,01JZ3NCASAF8P20XD20FB2Z8RD,5.14,1.297,5,0.35,8.995,25.7,6.485,3.843,19.215
WZ079454,YFA-951353,01JZ3NT3DZNMWT1JQS7XFA880R,4.14,1.496,1,0.27,1.1178,4.14,1.496,2.644,2.644
FA096242,GET-241529,01JZ3NCGR98JE0X2FCNSP90GM1,4.14,0.997,6,0.1,2.484,24.84,5.982,3.143,18.858
VN032443,HDF-411861,01JZ3NCC6RCGFZ9A3K2ZBBZ4AF,3.14,0.697,1,0.38,1.1932,3.14,0.697,2.443,2.443
BG041780,GXU-991979,01JZ3NTHWCVX3NBQPJ6RPJS88Q,24.14,9.496,6,0,0,144.84,56.976,14.644,87.864
VA029829,FIG-691092,01JZ3NRA34M61113YYA8NCT0S9,1.94,0.616,1,0.38,0.7372,1.94,0.616,1.324,1.324
OH052826,FWK-093764,01JZ3NCF850768J36QNQ343VSS,59.14,17.497,5,0.28,82.796,295.7,87.485,41.643,208.215
FX086943,MRJ-333263,01JZ3NCAW9FYCHPNQRQD4T0JBZ,39.14,11.497,19,0.18,133.8588,743.66,218.443,27.643,525.217
DJ041197,DAU-890751,01JZ3NR6E8MK9Q59SHWP0DZE60,24.14,9.496,7,0.36,60.8328,168.98,66.472,14.644,102.508
FE005308,IRC-867302,01JZ3NSWEQ21F0SRB59SDY8TZC,3.14,1.096,18,0.09,5.0868,56.52,19.728,2.044,36.792
NY000158,NPU-780869,01JZ3NSZ2PHJS11APMCF0WSF94,79.14,31.496,8,0.22,139.2864,633.12,251.968,47.644,381.152
IK057392,CCA-921672,01JZ3NTG2PDX8W8RYN35VYA202,99.14,39.496,13,0.04,51.5528,1288.82,513.448,59.644,775.372
WA065296,BWB-484290,01JZ3NTCXTPETNCVFVS1T3WV2X,129.14,51.496,16,0.38,785.1712,2066.24,823.936,77.644,1242.304
BY084090,QXY-440210,01JZ3NCGCX6QST25AP8C2W3CG8,34.14,9.997,19,0.01,6.4866,648.66,189.943,24.143,458.717
SV090268,JET-835049,01JZ3NTPKKG1QE5VZNB946NE4K,24.14,9.496,14,0.26,87.8696,337.96,132.944,14.644,205.016
OF005773,OIS-233396,01JZ3NR3G9RQTG5B9BFWD6BG79,49.14,19.496,14,0.31,213.2676,687.96,272.944,29.644,415.016
SG001338,RPN-833662,01JZ3NR4ZES0HDSCQEXEY1T7BN,1.94,0.616,1,0.02,0.0388,1.94,0.616,1.324,1.324
FB057994,LNR-093732,01JZ3NTATAMQJSCG51XYKNB7FB,59.14,23.496,12,0.01,7.0968,709.68,281.952,35.644,427.728
NC078690,HXW-361966,01JZ3NCDTQTXTY9ETHSJCQWY41,19.14,5.497,3,0.05,2.871,57.42,16.491,13.643,40.929
TB024905,LNI-912740,01JZ3NCGYMZSYV4YHNG22P2P9R,2.64,0.547,9,0.39,9.2664,23.76,4.923,2.093,18.837
WH056175,ZQC-396948,01JZ3NR1DQ4PV8K2B3MRHHQDTC,24.14,9.496,6,0.2,28.968,144.84,56.976,14.644,87.864
WT084998,UEG-407398,01JZ3NR5JQTFT7NQFCSPYJZ9RH,2.14,0.696,4,0.29,2.4824,8.56,2.784,1.444,5.776
FE082197,CIQ-699254,01JZ3NCH6VM697QRD1H068T6DZ,2.94,0.637,18,0.33,17.4636,52.92,11.466,2.303,41.454
TR063844,XDF-112669,01JZ3NTE7RARHN1AMVJRBX9YB7,1.64,0.496,20,0.06,1.968,32.8,9.92,1.144,22.88
NY015731,OQC-242039,01JZ3NC9YPXGEGGWPDF4RG1SQ7,19.14,5.497,5,0.08,7.656,95.7,27.485,13.643,68.215
AX023223,BIM-901074,01JZ3NT1G7R5ZP4Z6QM65SZ81H,1.64,0.496,9,0.13,1.9188,14.76,4.464,1.144,10.296
BU037763,JQV-350764,01JZ3NCA2ZFNEBN6HS56MDDFTR,1.14,0.097,3,0.14,0.4788,3.42,0.291,1.043,3.129
KM010380,SDA-577406,01JZ3NR47M60NT642N0XTF1QTR,29.14,11.496,7,0,0,203.98,80.472,17.644,123.508
BJ048509,SZD-312268,01JZ3NCAS1QFX4034BPHYKD7NK,49.14,14.497,7,0,0,343.98,101.479,34.643,242.501
DV041444,OCU-306271,01JZ3NR13Y1VTDYY60B812HSNZ,39.14,15.496,2,0.15,11.742,78.28,30.992,23.644,47.288
RL027529,SAY-085540,01JZ3NSYEJN96RW8CG69CFFD5X,19.14,7.496,16,0.36,110.2464,306.24,119.936,11.644,186.304
LQ023488,UGG-547713,01JZ3NRAQMWJDY6JCDKQT3Q90F,4.14,1.496,15,0.17,10.557,62.1,22.44,2.644,39.66
BB040839,TLN-910297,01JZ3NCA9YGQS0HMZEB2H5DRPY,2.94,0.637,19,0.04,2.2344,55.86,12.103,2.303,43.757
TY072354,VWJ-422583,01JZ3NTQBX2060AN5J455KVRCC,9.14,3.496,3,0.13,3.5646,27.42,10.488,5.644,16.932
LT041837,YYS-872414,01JZ3NRAVPTXCWWN3STM2EWMGM,29.14,11.496,20,0.13,75.764,582.8,229.92,17.644,352.88
HE071631,EKQ-804055,01JZ3NCGQ36E68JB5GX4M7DZD2,69.14,20.497,13,0.25,224.705,898.82,266.461,48.643,632.359
GC076996,AHI-897385,01JZ3NT3E8RSD2P7SHMMWNZR0Y,14.14,5.496,17,0.05,12.019,240.38,93.432,8.644,146.948
WC004593,GXC-733984,01JZ3NCC5ND22EGGD8EK3DMXCB,199.14,59.497,2,0.03,11.9484,398.28,118.994,139.643,279.286
UK043146,DIK-724433,01JZ3NC95QFKZKGKHZ6CQ5BVD1,1.64,0.247,3,0.31,1.5252,4.92,0.741,1.393,4.179
ZK023557,GLJ-537221,01JZ3NR5F40ME2FKPM62D7NY03,99.14,39.496,15,0.15,223.065,1487.1,592.44,59.644,894.66
KJ002476,XEG-019174,01JZ3NTBJV0DHTMP743FW430FD,19.14,7.496,11,0.25,52.635,210.54,82.456,11.644,128.084
CV010333,SNH-535103,01JZ3NCF73GQMP7KCW5S6RQ2YN,2.94,0.637,1,0.28,0.8232,2.94,0.637,2.303,2.303
BK071778,ITG-774991,01JZ3NTFNRTV1V6EBA4GMC8JXT,5.14,1.896,18,0.15,13.878,92.52,34.128,3.244,58.392
SB024310,YDR-818845,01JZ3NR3C4HBQGK74DAKRS4YJV,4.64,1.696,11,0.25,12.76,51.04,18.656,2.944,32.384
UK084853,LCI-361916,01JZ3NR3A62HTAPWC595EFQCYA,169.14,67.496,8,0.05,67.656,1353.12,539.968,101.644,813.152
LQ034862,XTD-378815,01JZ3NCFEXA4VXBQBCS42BRDK9,109.14,32.497,13,0.21,297.9522,1418.82,422.461,76.643,996.359
HK099800,FRC-355192,01JZ3NR7B209HYNXYRYKMSYB7M,49.14,19.496,5,0.26,63.882,245.7,97.48,29.644,148.22
CP013476,YNB-358957,01JZ3NC9H9NMH4TCQ6YHXFEWT1,1.74,0.277,12,0.26,5.4288,20.88,3.324,1.463,17.556
CE004322,KWB-388543,01JZ3NR5D8HVQP8MZHCS5RVWQB,2.04,0.656,9,0.21,3.8556,18.36,5.904,1.384,12.456
HG039736,CAR-668070,01JZ3NCGN4M2ZQYAPPP0Z43TWG,39.14,11.497,8,0.26,81.4112,313.12,91.976,27.643,221.144
KG064314,QZY-915347,01JZ3NR24QFAQYPAJ4MH698QTM,29.14,11.496,1,0.28,8.1592,29.14,11.496,17.644,17.644
CI022677,HRF-923693,01JZ3NC9Q1VT5A4C4CZ0K5927N,44.14,12.997,7,0.28,86.5144,308.98,90.979,31.143,218.001
VO007288,BTP-825750,01JZ3NR0XK272V52VMTYG8AR0Y,1.94,0.616,13,0.35,8.827,25.22,8.008,1.324,17.212
KF000783,MWY-304175,01JZ3NCH0TV9XB0N7JV76JYJZS,29.14,8.497,19,0.35,193.781,553.66,161.443,20.643,392.217
QO092485,ELH-435802,01JZ3NTJZ332YFTVY91E4CRWZD,1.84,0.576,14,0.26,6.6976,25.76,8.064,1.264,17.696
MG006726,VIF-548828,01JZ3NT0W7CS0W3AFK08D40KY0,0.64,0.096,10,0.2,1.28,6.4,0.96,0.544,5.44
JA043818,HJG-461376,01JZ3NR4QCMG5DHZDK2X07ZPV6,109.14,43.496,3,0.03,9.8226,327.42,130.488,65.644,196.932
YN000504,ZBQ-153729,01JZ3NCGHQBSVC4FRGYKKB5KG4,39.14,11.497,14,0.27,147.9492,547.96,160.958,27.643,387.002
KE050319,OQC-969198,01JZ3NCET4Q4JH1N48EWWXQAXH,29.14,8.497,9,0.24,62.9424,262.26,76.473,20.643,185.787
NW002733,XTW-510407,01JZ3NTBEPWS0TSWZ9RMRW80HG,29.14,11.496,5,0.34,49.538,145.7,57.48,17.644,88.22
FC010468,WZM-419023,01JZ3NCGJCAVD5QFZEB9W8SRJ7,2.44,0.487,8,0.35,6.832,19.52,3.896,1.953,15.624
OH052826,ROS-888596,01JZ3NCF850768J36QNQ343VSS,59.14,17.497,10,0.09,53.226,591.4,174.97,41.643,416.43
HK081970,CLR-187561,01JZ3NCC1S8XA6JV4EGM5GQWRD,5.64,1.447,15,0,0,84.6,21.705,4.193,62.895
LI092422,OUD-283799,01JZ3NR0Z8BMY0AW05CEMKF0PN,2.14,0.696,15,0.03,0.963,32.1,10.44,1.444,21.66
PF020673,KKI-480541,01JZ3NR9J11CRZF2HBKV9E2JGX,2.64,0.896,6,0.03,0.4752,15.84,5.376,1.744,10.464
TA075580,IPL-800578,01JZ3NR3YF0JKRAZDYKM5JMJ3P,39.14,15.496,16,0.1,62.624,626.24,247.936,23.644,378.304
SG001338,NPK-544708,01JZ3NR4ZES0HDSCQEXEY1T7BN,1.94,0.616,5,0.25,2.425,9.7,3.08,1.324,6.62
FX086943,BXY-123425,01JZ3NCAW9FYCHPNQRQD4T0JBZ,39.14,11.497,13,0.18,91.5876,508.82,149.461,27.643,359.359
CK017190,CUU-931370,01JZ3NR589GPXR14FGCJPNBSGH,1.94,0.616,11,0.18,3.8412,21.34,6.776,1.324,14.564
TC059259,APU-415868,01JZ3NQZ9KB5S5AQNW927YTPH5,11.14,4.296,12,0.37,49.4616,133.68,51.552,6.844,82.128
CN022315,EVQ-270210,01JZ3NCCD3FSY3K2RGC07P015T,1.14,0.097,8,0,0,9.12,0.776,1.043,8.344
CN030440,VXZ-331632,01JZ3NR19HV1681RN5K4K7BMDG,5.14,1.896,13,0.13,8.6866,66.82,24.648,3.244,42.172
TS091132,YJD-456057,01JZ3NR6KYKMXCDMAYJH7KG8ZH,39.14,15.496,12,0,0,469.68,185.952,23.644,283.728
HN089985,OSP-149952,01JZ3NR31D4W0HHFRPY9DKTQ6E,24.14,9.496,5,0.11,13.277,120.7,47.48,14.644,73.22
RQ001428,ZAY-645579,01JZ3NCDW199GHRC2JDSQE3RAE,7.14,1.897,20,0.16,22.848,142.8,37.94,5.243,104.86
NJ058700,YCE-417189,01JZ3NT56BTGVFRFZMAMWDH61J,3.14,1.096,15,0.04,1.884,47.1,16.44,2.044,30.66
AK060338,RNA-032911,01JZ3NRAWS7WV13FEN3N4G2AAZ,2.14,0.696,20,0.19,8.132,42.8,13.92,1.444,28.88
PU073770,ZYH-459429,01JZ3NTGHA2Z08EEPBNZX59ZBG,19.14,7.496,15,0.09,25.839,287.1,112.44,11.644,174.66
UE052471,IBP-043031,01JZ3NR72BAW6EZNF8X3EM1NCQ,4.64,1.696,13,0.05,3.016,60.32,22.048,2.944,38.272
VN053890,UDY-388045,01JZ3NC9Y5864GSVSXNJPJ0ZA9,2.14,0.397,16,0.25,8.56,34.24,6.352,1.743,27.888
UZ002058,TVC-094489,01JZ3NR5MCQ41WZBYGNN2TF49F,34.14,13.496,11,0.03,11.2662,375.54,148.456,20.644,227.084
HW036564,BBW-483068,01JZ3NT6JS4BN93JXFPNBY504T,44.14,17.496,14,0,0,617.96,244.944,26.644,373.016
JX093141,UGP-893269,01JZ3NR90417CAFPX8M240HKP9,1.44,0.416,12,0.08,1.3824,17.28,4.992,1.024,12.288
FZ088517,RSH-003471,01JZ3NR8K60XHYJ570MNJ7H25A,2.14,0.696,18,0.12,4.6224,38.52,12.528,1.444,25.992
MU089310,FQH-219668,01JZ3NSXRBWHP239BGXXKH07AJ,69.14,27.496,9,0.24,149.3424,622.26,247.464,41.644,374.796
FC010468,JHQ-129194,01JZ3NCGJCAVD5QFZEB9W8SRJ7,2.44,0.487,1,0.4,0.976,2.44,0.487,1.953,1.953
GE015518,RUX-802768,01JZ3NR35HDFH05EMRR8KAYZ4Y,19.14,7.496,18,0.01,3.4452,344.52,134.928,11.644,209.592
HW036564,HNC-904791,01JZ3NT6JS4BN93JXFPNBY504T,44.14,17.496,16,0.18,127.1232,706.24,279.936,26.644,426.304
MC047623,IMM-721559,01JZ3NR2GA1PYYJYACA3HGP21P,19.14,7.496,5,0.12,11.484,95.7,37.48,11.644,58.22
WZ079454,PBC-460472,01JZ3NT3DZNMWT1JQS7XFA880R,4.14,1.496,13,0.34,18.2988,53.82,19.448,2.644,34.372
PB030441,VYN-993803,01JZ3NCA0VV3NVCWPXDRNY34MY,12.14,3.397,14,0.33,56.0868,169.96,47.558,8.743,122.402
DO033037,XSF-911004,01JZ3NSYPGE5N8VHXNKAD7X1TS,44.14,17.496,16,0.09,63.5616,706.24,279.936,26.644,426.304
UO042002,DUW-899419,01JZ3NR3Z2A6WPJMZT88JY0JPX,3.14,1.096,14,0.19,8.3524,43.96,15.344,2.044,28.616
EB020382,LTM-973586,01JZ3NCANMKZ7CT3PF9EFBSTJ9,49.14,14.497,13,0.4,255.528,638.82,188.461,34.643,450.359
LT089054,TEX-021068,01JZ3NR00X2ZMW9C1RV62AHT52,19.14,7.496,8,0.23,35.2176,153.12,59.968,11.644,93.152
VB010167,WVV-892006,01JZ3NCA5NX1M01H3JC96DPDZV,29.14,8.497,7,0.29,59.1542,203.98,59.479,20.643,144.501
HJ060494,UKR-883896,01JZ3NR5K3CT6GSE9KQS3MCPJZ,58.14,23.096,1,0.14,8.1396,58.14,23.096,35.044,35.044
PC022229,MBR-718778,01JZ3NR2FKG04PANE275R3J1VZ,12.14,4.696,20,0.02,4.856,242.8,93.92,7.444,148.88
CU022928,DNG-908793,01JZ3NTKNXP3HJD0X5H9B7VHVE,2.14,0.696,15,0.15,4.815,32.1,10.44,1.444,21.66
VL083988,SCI-787754,01JZ3NT9481T3VQZB54C6E3KWR,14.14,5.496,14,0.09,17.8164,197.96,76.944,8.644,121.016
ZN007702,CMY-294962,01JZ3NC9EZBP2T7YDV2PS1NRGY,34.14,9.997,20,0.25,170.7,682.8,199.94,24.143,482.86
PP019949,GVF-418365,01JZ3NR4KMA0G9RV3Q2M6CRB3D,39.14,15.496,2,0.15,11.742,78.28,30.992,23.644,47.288
OB060281,WRV-752132,01JZ3NTFVS1MM3WVFAQCEZ72B3,1.04,0.256,11,0.29,3.3176,11.44,2.816,0.784,8.624
FX008936,CNX-843304,01JZ3NR35530H2HQJ328MVW3PM,1.64,0.496,13,0.38,8.1016,21.32,6.448,1.144,14.872
PC022229,VHI-908249,01JZ3NR2FKG04PANE275R3J1VZ,12.14,4.696,11,0.23,30.7142,133.54,51.656,7.444,81.884
ZM096349,FHK-675929,01JZ3NTAWDN18VKEF89NEMSDJX,49.14,19.496,10,0.35,171.99,491.4,194.96,29.644,296.44
UP033830,RAT-756706,01JZ3NCCAAEQ7GEDV005JJVCTN,19.14,5.497,20,0.13,49.764,382.8,109.94,13.643,272.86
CD028083,ZFN-299853,01JZ3NCG1XR9VE4JBYB92Z3Y93,3.14,0.697,16,0.1,5.024,50.24,11.152,2.443,39.088
QO024751,RMK-181890,01JZ3NR2HM9DE39M9WJSA1TM5B,39.14,15.496,13,0,0,508.82,201.448,23.644,307.372
TU074841,YWW-935655,01JZ3NR5XJK5CTEG8C6G9DN2CD,2.94,1.016,13,0.08,3.0576,38.22,13.208,1.924,25.012
VF013578,AVO-168286,01JZ3NR8YRC23H2YC96RPB515H,24.14,9.496,18,0.38,165.1176,434.52,170.928,14.644,263.592
SQ020021,UQJ-528635,01JZ3NCGS0QP766SVRA5B6KN0S,2.64,0.547,14,0.25,9.24,36.96,7.658,2.093,29.302
NM018346,HMA-188897,01JZ3NTDCG21Y0NJWF49GNJBFW,24.14,9.496,3,0.16,11.5872,72.42,28.488,14.644,43.932
HW036564,VIM-728115,01JZ3NT6JS4BN93JXFPNBY504T,44.14,17.496,12,0.12,63.5616,529.68,209.952,26.644,319.728
SG001338,ZIX-365988,01JZ3NR4ZES0HDSCQEXEY1T7BN,1.94,0.616,14,0.32,8.6912,27.16,8.624,1.324,18.536
OL032772,XNZ-102741,01JZ3NR2KS8SZM130866XH3KKP,3.34,1.176,2,0.28,1.8704,6.68,2.352,2.164,4.328
RT001473,ICZ-494321,01JZ3NTD09XS4J8VDZG49NBMCR,19.14,7.496,2,0,0,38.28,14.992,11.644,23.288
QH024668,XUX-479799,01JZ3NC9VY45GT7XFG63G4ST85,2.14,0.397,16,0.01,0.3424,34.24,6.352,1.743,27.888
HU071636,ZKG-474729,01JZ3NR8NNF7M78AY6ZW4DM9N2,14.14,5.496,13,0.27,49.6314,183.82,71.448,8.644,112.372
BF010861,KCO-278363,01JZ3NSXYQDRB7DA84A3DA7XTM,4.14,1.496,7,0.14,4.0572,28.98,10.472,2.644,18.508
GZ076830,OCW-638106,01JZ3NR83YQFK098AQ58WBC217,1.64,0.496,15,0.35,8.61,24.6,7.44,1.144,17.16
KF000783,ZRH-253999,01JZ3NCH0TV9XB0N7JV76JYJZS,29.14,8.497,1,0.38,11.0732,29.14,8.497,20.643,20.643
YM089156,OVG-382126,01JZ3NC9SEH4HNDX32D5H11AMJ,15.14,4.297,6,0.3,27.252,90.84,25.782,10.843,65.058
ZK023557,VDI-514952,01JZ3NR5F40ME2FKPM62D7NY03,99.14,39.496,12,0.2,237.936,1189.68,473.952,59.644,715.728
TT026883,XFO-478761,01JZ3NCBXJMZWFWG94J56VWJNB,29.14,8.497,9,0.31,81.3006,262.26,76.473,20.643,185.787
AX023223,AMY-993195,01JZ3NT1G7R5ZP4Z6QM65SZ81H,1.64,0.496,2,0.4,1.312,3.28,0.992,1.144,2.288
FW074690,FCN-054145,01JZ3NR44M2MFTMNEHS500ZHDF,2.44,0.816,7,0.04,0.6832,17.08,5.712,1.624,11.368
RQ069631,MMY-673519,01JZ3NCFFCT0PQ3RXHXNVD01JC,3.14,0.697,7,0.15,3.297,21.98,4.879,2.443,17.101
IK074906,XMN-471045,01JZ3NCADJPMY9S0DNRY878Z4G,22.14,6.397,12,0.25,66.42,265.68,76.764,15.743,188.916
PD039339,JWV-051863,01JZ3NTE76G1VCKDBJ5XDF5FGS,24.14,9.496,11,0.33,87.6282,265.54,104.456,14.644,161.084
CP013476,JSF-697790,01JZ3NC9H9NMH4TCQ6YHXFEWT1,1.74,0.277,6,0,0,10.44,1.662,1.463,8.778
TB024905,WBK-773238,01JZ3NCGYMZSYV4YHNG22P2P9R,2.64,0.547,5,0.31,4.092,13.2,2.735,2.093,10.465
MP054592,UTF-372584,01JZ3NT7W6RZMZRVH016PQBKF1,9.14,3.496,7,0.06,3.8388,63.98,24.472,5.644,39.508
VL083988,SJA-507672,01JZ3NT9481T3VQZB54C6E3KWR,14.14,5.496,3,0,0,42.42,16.488,8.644,25.932
ZD058102,STF-421441,01JZ3NC9JB9GDZM5C430H9KAFD,5.64,1.447,11,0.08,4.9632,62.04,15.917,4.193,46.123
SS091192,HRI-836333,01JZ3NT9VAREEHDDSARDB9878N,24.14,9.496,7,0.3,50.694,168.98,66.472,14.644,102.508
UK042725,SLG-966804,01JZ3NCBDNPX0E32472V2XS7NK,19.14,5.497,18,0.21,72.3492,344.52,98.946,13.643,245.574
KH039882,GAS-384846,01JZ3NTGV3PC6BHVM25BHE2X9K,79.14,31.496,4,0.25,79.14,316.56,125.984,47.644,190.576
SB024310,FHR-823216,01JZ3NR3C4HBQGK74DAKRS4YJV,4.64,1.696,18,0,0,83.52,30.528,2.944,52.992
SV020317,UTL-341769,01JZ3NTJJE4ZASZTC2P596TZAZ,3.14,1.096,11,0.21,7.2534,34.54,12.056,2.044,22.484
SI095976,XIV-794895,01JZ3NTJ3GWFKK6RRKA11Y7M5Q,2.14,0.696,3,0.2,1.284,6.42,2.088,1.444,4.332
KW071085,XQM-575718,01JZ3NR0C89AXMBXXMQN9G2C5D,59.14,23.496,17,0.19,191.0222,1005.38,399.432,35.644,605.948
CW024266,EGL-166493,01JZ3NR49D4YS94DVS7Y2E0SZ3,34.14,13.496,11,0.21,78.8634,375.54,148.456,20.644,227.084
UN049674,HLT-560723,01JZ3NT7THDXCFGKHBVE3XC4H9,7.14,2.696,12,0.29,24.8472,85.68,32.352,4.444,53.328
NJ003936,AWF-507066,01JZ3NTHX0N1PP4F7Y1TE1N6S2,10.14,3.896,8,0.05,4.056,81.12,31.168,6.244,49.952
MJ023223,LZP-043398,01JZ3NCH34Q66T8FMPAAQMK19N,24.14,6.997,14,0.27,91.2492,337.96,97.958,17.143,240.002
OW073325,BTX-220120,01JZ3NT6H9Z8MNS42DVHTT2T4Y,249.14,99.496,5,0.35,435.995,1245.7,497.48,149.644,748.22
WB014883,OPQ-937530,01JZ3NTKF7NRPEX4NY37DPFX1D,49.14,19.496,10,0.29,142.506,491.4,194.96,29.644,296.44
PU037272,OQX-688038,01JZ3NR5VR2QJDZ97NV2F9Y0B8,1.64,0.496,1,0.16,0.2624,1.64,0.496,1.144,1.144
PD039339,IHL-854584,01JZ3NTE76G1VCKDBJ5XDF5FGS,24.14,9.496,9,0.38,82.5588,217.26,85.464,14.644,131.796
RI031264,QOE-522833,01JZ3NCBRMFKQ497PC6WYMQVJM,5.64,1.447,1,0.08,0.4512,5.64,1.447,4.193,4.193
EO020487,HQK-824361,01JZ3NCB0XD9KKB6XN6S2QZN9Q,39.14,11.497,6,0.2,46.968,234.84,68.982,27.643,165.858
RB085862,EKF-168303,01JZ3NCBGEYYAHS2N40TP33Y0P,1.14,0.097,4,0.36,1.6416,4.56,0.388,1.043,4.172
VA029829,LMQ-730208,01JZ3NRA34M61113YYA8NCT0S9,1.94,0.616,2,0.39,1.5132,3.88,1.232,1.324,2.648
RP040536,LLJ-190381,01JZ3NR848MR60K9R4D5B78F2T,2.14,0.696,4,0.37,3.1672,8.56,2.784,1.444,5.776
ZC098766,HOW-610765,01JZ3NRAMK9PRDYRR55JV6E4YG,3.94,1.416,5,0.06,1.182,19.7,7.08,2.524,12.62
WQ050928,WVH-096601,01JZ3NCAGPFFD5RZHY2C0TYZW1,1.04,0.067,14,0.07,1.0192,14.56,0.938,0.973,13.622
PT063534,KKE-144325,01JZ3NTN76TH5S749XD720CY99,24.14,9.496,17,0.04,16.4152,410.38,161.432,14.644,248.948
SE083704,HVV-847799,01JZ3NQZDK24WFSSXVFHGP6HXZ,16.14,6.296,15,0,0,242.1,94.44,9.844,147.66
ZM096349,WMP-488427,01JZ3NTAWDN18VKEF89NEMSDJX,49.14,19.496,3,0.24,35.3808,147.42,58.488,29.644,88.932
SC069071,KPQ-713769,01JZ3NR3ZXGXMWJCYTRV3A1DMS,19.14,7.496,4,0,0,76.56,29.984,11.644,46.576
KH039882,KMU-237462,01JZ3NTGV3PC6BHVM25BHE2X9K,79.14,31.496,17,0.24,322.8912,1345.38,535.432,47.644,809.948
VD020504,TSB-135999,01JZ3NR3BE82J71WXYWZQRZC1S,1.64,0.496,2,0.31,1.0168,3.28,0.992,1.144,2.288
NJ003936,QLR-680718,01JZ3NTHX0N1PP4F7Y1TE1N6S2,10.14,3.896,16,0.39,63.2736,162.24,62.336,6.244,99.904
VD020504,KIR-507200,01JZ3NR3BE82J71WXYWZQRZC1S,1.64,0.496,5,0,0,8.2,2.48,1.144,5.72
XS041385,PHE-427547,01JZ3NR3XVP87YDW0MH3DAXN5R,6.34,2.376,13,0.03,2.4726,82.42,30.888,3.964,51.532
TT026883,LEX-370053,01JZ3NCBXJMZWFWG94J56VWJNB,29.14,8.497,13,0.17,64.3994,378.82,110.461,20.643,268.359
FK057149,TQO-870789,01JZ3NTANV0VMD2BHXHKD3JKXD,1.64,0.496,20,0.01,0.328,32.8,9.92,1.144,22.88
UV068800,PWE-192643,01JZ3NTFHW8HHNCMHFWN73DG5E,2.94,1.016,19,0.37,20.6682,55.86,19.304,1.924,36.556
UW077123,FLU-621636,01JZ3NQZXX8EW827CMPM8YRB0G,3.34,1.176,18,0.2,12.024,60.12,21.168,2.164,38.952
KI037478,LXO-715689,01JZ3NCB5R7WXNY1S2F6S3AFQA,49.14,14.497,7,0.09,30.9582,343.98,101.479,34.643,242.501
SI013737,QKO-862632,01JZ3NTAK6T784CM5BWN514Z55,1.64,0.496,15,0.12,2.952,24.6,7.44,1.144,17.16
VS019486,OBE-740512,01JZ3NT8JSS089KE9XP1XVZJVG,29.14,11.496,17,0.26,128.7988,495.38,195.432,17.644,299.948
LN093720,XSY-142561,01JZ3NSZBQDE687R50SSTZMWXE,7.14,2.696,8,0.27,15.4224,57.12,21.568,4.444,35.552
LI019958,WKF-959232,01JZ3NCATRMM1NE5DD1RZ9YEKF,59.14,17.497,19,0.17,191.0222,1123.66,332.443,41.643,791.217
YA035366,NGS-441400,01JZ3NSWWK6WY9F5Q88Q6T9P1Y,3.14,1.096,7,0.06,1.3188,21.98,7.672,2.044,14.308
OA038346,GHP-101064,01JZ3NC9FS56X2S5EBZ4YGKG6P,34.14,9.997,4,0.08,10.9248,136.56,39.988,24.143,96.572
OP052267,BDY-365143,01JZ3NCF3QH1QZ8D900CA9FNHF,39.14,11.497,3,0.02,2.3484,117.42,34.491,27.643,82.929
OI099024,UYB-924316,01JZ3NTGS7W8JHYWMTG6VA56KW,3.44,1.216,16,0.17,9.3568,55.04,19.456,2.224,35.584
IG091868,ZQG-329334,01JZ3NCF6JV0YAZQ04CD41SB20,19.14,5.497,5,0.31,29.667,95.7,27.485,13.643,68.215
MS079836,HWD-327412,01JZ3NQZ57EW8Q1KS6H3JHX2GH,9.14,3.496,8,0.14,10.2368,73.12,27.968,5.644,45.152
LE082543,ATR-041171,01JZ3NSZSSFRYPYNXW7KHY4RED,8.14,3.096,5,0.38,15.466,40.7,15.48,5.044,25.22
ZZ085937,AWB-504394,01JZ3NR1KZSXT6H6Q2J3SXEMS6,34.14,13.496,20,0.23,157.044,682.8,269.92,20.644,412.88
II051569,RSF-793606,01JZ3NR78T607XN8MYTVSVSVAR,5.14,1.896,5,0.07,1.799,25.7,9.48,3.244,16.22
LT041837,ZOK-443020,01JZ3NRAVPTXCWWN3STM2EWMGM,29.14,11.496,2,0.29,16.9012,58.28,22.992,17.644,35.288
LE096161,BSM-245813,01JZ3NR1JY7YRFR16GWKJJ9KM7,29.14,11.496,1,0.02,0.5828,29.14,11.496,17.644,17.644
XM060019,FTR-190094,01JZ3NR39VFZ49AG2DR66SQHN1,2.14,0.696,7,0.25,3.745,14.98,4.872,1.444,10.108
ZM096349,YYL-356926,01JZ3NTAWDN18VKEF89NEMSDJX,49.14,19.496,9,0,0,442.26,175.464,29.644,266.796
